Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776672211,200,,Aggregated,0.000000,0.000000,420,460,470,490,520,520,530,540,550,550,550,200,0,420,370.1942364993738,52.9639999876963,549.3870000063907,500.0
1776672212,200,,Aggregated,0.000000,0.000000,420,460,470,490,520,520,530,540,550,550,550,200,0,420,370.1942364993738,52.9639999876963,549.3870000063907,500.0
1776672213,200,,Aggregated,0.000000,0.000000,420,460,470,490,520,520,530,540,550,550,550,200,0,420,370.1942364993738,52.9639999876963,549.3870000063907,500.0
1776672214,200,,Aggregated,0.000000,0.000000,440,470,500,510,520,20000,20000,20000,20000,20000,20000,216,16,440,1828.1853018512872,52.9639999876963,20074.01270000264,469.9259259259259
1776672215,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672216,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672217,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672218,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672219,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672220,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672221,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672222,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672223,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672224,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672225,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672226,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672227,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672228,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672229,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672230,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672231,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672233,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672234,200,,Aggregated,0.000000,0.000000,540,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,395,195,540,10110.497758987172,52.9639999876963,20282.959600008326,299.56962025316454
1776672235,200,,Aggregated,0.000000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,404,204,20000,10331.187219554286,52.9639999876963,20282.959600008326,294.990099009901
1776672236,200,,Aggregated,0.000000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,590,390,20000,13391.726107457658,52.9639999876963,20282.959600008326,231.6271186440678
1776672237,200,,Aggregated,0.000000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,590,390,20000,13391.726107457658,52.9639999876963,20282.959600008326,231.6271186440678
1776672238,200,,Aggregated,0.000000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,590,390,20000,13391.726107457658,52.9639999876963,20282.959600008326,231.6271186440678
1776672239,200,,Aggregated,0.000000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,590,390,20000,13391.726107457658,52.9639999876963,20282.959600008326,231.6271186440678
1776672240,200,,Aggregated,0.000000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,590,390,20000,13391.726107457658,52.9639999876963,20282.959600008326,231.6271186440678
1776672241,200,,Aggregated,0.000000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,590,390,20000,13391.726107457658,52.9639999876963,20282.959600008326,231.6271186440678
1776672242,200,,Aggregated,0.000000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,590,390,20000,13391.726107457658,52.9639999876963,20282.959600008326,231.6271186440678
1776672243,200,,Aggregated,0.000000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,590,390,20000,13391.726107457658,52.9639999876963,20282.959600008326,231.6271186440678
1776672244,200,,Aggregated,0.000000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,590,390,20000,13391.726107457658,52.9639999876963,20282.959600008326,231.6271186440678
1776672245,200,,Aggregated,0.000000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,590,390,20000,13391.726107457658,52.9639999876963,20282.959600008326,231.6271186440678
1776672246,200,,Aggregated,19.500000,19.500000,20000,20000,20000,20000,20000,20000,20000,20000,51000,51000,51000,596,396,20000,13699.039394295334,52.9639999876963,50847.71699999692,230.2768456375839
1776672247,200,,Aggregated,19.500000,19.500000,20000,20000,20000,20000,20000,20000,20000,20000,51000,51000,51000,596,396,20000,13699.039394295334,52.9639999876963,50847.71699999692,230.2768456375839
1776672248,200,,Aggregated,19.500000,19.500000,20000,20000,20000,20000,20000,20000,20000,20000,51000,51000,51000,596,396,20000,13699.039394295334,52.9639999876963,50847.71699999692,230.2768456375839
1776672249,200,,Aggregated,19.500000,19.500000,20000,20000,20000,20000,20000,20000,20000,20000,51000,51000,51000,596,396,20000,13699.039394295334,52.9639999876963,50847.71699999692,230.2768456375839
1776672250,200,,Aggregated,19.500000,19.500000,20000,20000,20000,20000,20000,20000,20000,20000,51000,51000,51000,596,396,20000,13699.039394295334,52.9639999876963,50847.71699999692,230.2768456375839
